Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
4121410981,"Sep 27, 2020, 8:29:36 PM",Mobility,Yoga,"Rolling: glutes
Stretching: hips",863,0,114.0,1,false,,,activities/4409971475.fit.gz,,,863.0,863.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,92.48435974121094,,,56.0,,23.0,1.0,,,,,,3.0,,,,,0.0,7.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
4125325848,"Sep 28, 2020, 9:10:50 PM",Afternoon Walk,Walk,,568,0.98,120.0,1,false,,Brooks Glycerin 17,activities/4414141869.fit.gz,,,568.0,568.0,981.2999877929688,2.4000000953674316,1.7276408672332764,17.0,14.0,371.6000061035156,388.3999938964844,25.200000762939453,0.12228675931692123,,,77.0,70.64915466308594,,109.65255737304688,,,60.0,,26.0,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,4607738.0,,,,,,,,,,,,0.0,,,,,,,,,,,,""
4125692422,"Sep 28, 2020, 9:21:02 PM",LSD 16K,Run,Achieved a long-time goal today and ran all the way to the highway! Had absolutely fantastic weather and convinced my mom to meet me at the end for ice cream and a ride back to the cabin. 🍦🍦,6206,16.32,154.0,93,false,,New Balance 1080 v10,activities/4414527730.fit.gz,,,6206.0,6206.0,16324.2001953125,3.799999952316284,2.630389928817749,174.0,168.0,365.6000061035156,409.20001220703125,14.0,0.04043077304959297,,,102.0,90.40119934082031,,142.64389038085938,,,1009.0,,25.0,93.0,,,,,,6.0,,,,,0.0,163.0,0.0,,1.0,16657.69921875,,,,,,,,,,,,,,,,6446692.0,,,,,,,,,,,,0.0,,,,,,,,,,,,media/39ac7a5e-ec7a-4431-ac1b-6d2106bad700.jpg
4125725149,"Sep 28, 2020, 11:05:56 PM",Afternoon Walk,Walk,,463,0.74,117.0,1,false,,Brooks Glycerin 17,activities/4414561994.fit.gz,,,463.0,463.0,747.0,2.0,1.6133909225463867,3.0,5.0,370.79998779296875,377.3999938964844,9.899999618530273,-0.3212851285934448,,,69.0,65.625,,111.54367065429688,,,44.0,,26.0,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,4607738.0,,,,,,,,,,,,0.0,,,,,,,,,,,,""
4126043213,"Sep 29, 2020, 12:46:37 AM",Mobility,Yoga,"Rolling: hamstrings, quads, glutes
Stretching: back & calves",872,0,96.0,1,false,,,activities/4414896966.fit.gz,,,872.0,872.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,84.02293395996094,,,35.0,,28.0,1.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
4130908421,"Sep 30, 2020, 1:22:36 AM",Easy 4K,Run,"One day I'll actually get my full run in on a Tuesday... but today is not that day 😂 

Was supposed to be 8K but ran out of time again",1545,4.42,155.0,28,false,,Brooks Glycerin 17,activities/4420073006.fit.gz,,,1545.0,1532.0,4425.0,4.099999904632568,2.888381242752075,65.0,67.0,47.400001525878906,104.5999984741211,12.300000190734863,-0.009039548225700855,,,103.0,91.375,,143.8193817138672,,,275.0,,26.0,28.0,,,,,,6.0,,,,,0.0,40.0,0.0,,1.0,4551.89990234375,,,,,,,,,,,,,,,,4607738.0,,,,,,,,,,,,0.0,,,,,,,,,,,,""
4131112064,"Sep 30, 2020, 2:48:43 AM",Hatha Yoga,Yoga,"",3501,0,106.0,5,false,,,activities/4420296017.fit.gz,,,3501.0,3501.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,75.16766357421875,,,118.0,,31.0,5.0,,,,,,2.0,,,,,0.0,16.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
4138112757,"Oct 1, 2020, 4:30:53 PM",Slow Flow Yoga,Yoga,"",3748,0,144.0,9,false,,,activities/4427743995.fit.gz,,,3748.0,3748.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,99.34738159179688,,,282.0,,27.0,9.0,,,,,,6.0,,,,,0.0,98.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
4152735850,"Oct 5, 2020, 12:51:14 AM",Easy 8K,Run,Why is it always that the days that a run would do me the most good are the hardest days to get out the door? So unfair 😕,2918,8.13,158.0,61,false,,On Cloud X,activities/4443267793.fit.gz,,,2918.0,2905.0,8134.39990234375,3.9000000953674316,2.800137758255005,102.0,103.0,38.79999923706055,107.0,14.300000190734863,-0.0024586939252913,,,121.0,89.7745132446289,,146.6280975341797,,,535.0,,20.0,61.0,,,,,,4.0,,,,,0.0,32.0,0.0,,1.0,8329.099609375,,,,,,,,,,,,,,,,4607727.0,,,,,,,,,,,,0.0,,,,,,,,,,,,""
4152783566,"Oct 5, 2020, 1:59:42 AM",Mobility,Yoga,"Rolling: glutes & back
Stretching: hips",813,0,90.0,1,false,,,activities/4443318345.fit.gz,,,813.0,813.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,72.62238311767578,,,23.0,,26.0,1.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
4155538951,"Oct 5, 2020, 4:59:33 PM",LSD 16K,Run,"Had an appointment to get my winter tires put on, so decided to get my run in while I waited. If you live in Surrey, I highly recommend the wildflower greenway, which not only has a great name but was also a joy to run!",6411,16.31,163.0,102,false,,New Balance 1080 v10,activities/4446252309.fit.gz,,,6411.0,6393.0,16309.599609375,3.5999999046325684,2.5511653423309326,117.0,113.0,54.79999923706055,103.80000305175781,11.399999618530273,0.013488988392055035,,,123.0,89.52540588378906,,143.97396850585938,,,1031.0,,20.0,102.0,,,,,,2.0,,,,,0.0,30.0,0.0,,1.0,16445.0,,,,,,,,,,,,,,,,6446692.0,,,,,,,,,,,,2976.89990234375,,,,,,,,,,,,""
4155800705,"Oct 5, 2020, 7:51:18 PM",Mobility,Yoga,"Rolling: back, feet, calves
Stretching: hamstrings, quads",854,0,92.0,1,false,,,activities/4446528080.fit.gz,,,854.0,854.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,80.80561828613281,,,31.0,,29.0,1.0,,,,,,1.0,,,,,0.0,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
4158864990,"Oct 6, 2020, 1:48:48 PM",Easy 10K,Run,"The key to getting in my entire planned run on a Tuesday? Get up stupid early and do it in the morning.

This easy run didn't feel so easy, and I spent the whole thing wanting to go back to bed, but I got it done!",3710,10.17,160.0,72,false,,New Balance Zante Pursuit,activities/4449769034.fit.gz,,,3710.0,3674.0,10169.7998046875,4.300000190734863,2.768045663833618,164.0,162.0,10.399999618530273,111.5999984741211,21.299999237060547,0.035398926585912704,,,121.0,94.59233856201172,,144.75511169433594,,,673.0,,17.0,72.0,,,,,,6.0,,,,,0.0,96.0,0.0,,1.0,10631.7001953125,,,,,,,,,,,,,,,,5008669.0,,,,,,,,,,,,0.0,,,,,,,,,,,,""
4158949897,"Oct 6, 2020, 2:59:54 PM",Mobility,Yoga,"Rolling: back
Stretching: hips & back",813,0,96.0,1,false,,,activities/4449859052.fit.gz,,,813.0,813.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,80.83271789550781,,,32.0,,22.0,1.0,,,,,,1.0,,,,,0.0,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
4161681861,"Oct 7, 2020, 2:46:04 AM",Hatha Yoga,Yoga,"",3692,0,104.0,4,false,,,activities/4452730379.fit.gz,,,3692.0,3692.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,67.1497802734375,,,102.0,,30.0,4.0,,,,,,2.0,,,,,0.0,17.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
4168545994,"Oct 8, 2020, 4:32:48 PM",Slow Flow Yoga,Yoga,"",3551,0,113.0,6,false,,,activities/4460013074.fit.gz,,,3551.0,3551.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,85.63446807861328,,,184.0,,28.0,6.0,,,,,,2.0,,,,,0.0,16.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
4182913301,"Oct 11, 2020, 7:14:48 PM",Easy 8K,Run,"I really haven't run enough this week, Garmin told me my performance condition and VO2 max were decreasing, and that me training status was ""unproductive""... gee, thanks.",3314,8.19,164.0,75,false,,Saucony Ride Iso 2,activities/4475253135.fit.gz,,,3314.0,3289.0,8192.900390625,3.9000000953674316,2.4910004138946533,119.0,119.0,361.0,399.20001220703125,21.799999237060547,-0.019529104232788086,,,119.0,87.5837173461914,,148.98631286621094,,,603.0,,18.0,75.0,,,,,,3.0,,,,,0.0,27.0,0.0,,1.0,8429.7001953125,,,,,,,,,,,,,,,,4780980.0,,,,,,,,,,,,0.0,,,,,,,,,,,,""
4182987373,"Oct 11, 2020, 8:21:40 PM",Mobility,Yoga,"Rolling: hamstrings, quads, IT bands
Stretching: hips, glutes, back",755,0,95.0,1,false,,,activities/4475334603.fit.gz,,,755.0,755.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,78.08212280273438,,,26.0,,21.0,1.0,,,,,,1.0,,,,,0.0,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
4186566174,"Oct 12, 2020, 4:21:09 PM",LSD 19K,Run,"Yesss local legend at my favourite falls! Great way to cap off the cabin running season 👑

Gorgeous views of changing leaves and snowy mountains today, even if it was a little brisk out!

For reasons unknown even to me, I thought it'd be a good idea to follow up my run with a quick dip in the lake... Maybe my impromptu ice bath will help my recovery? 🤔",8218,19.16,161.0,141,false,,New Balance 1080 v10,activities/4479156016.fit.gz,,,8218.0,7802.0,19162.5,6.699999809265137,2.4561009407043457,294.0,327.0,337.0,403.20001220703125,27.100000381469727,-0.14716242253780365,,,101.0,89.95581817626953,,145.64834594726562,,,1269.0,,19.0,141.0,,,,,,4.0,,,,,0.0,86.0,0.0,,1.0,19746.80078125,,,,,,,,,,,,,,,,6446692.0,,,,,,,,,,,,1462.9000244140625,,,,,,,,,,,,media/42126193-0a3d-49f1-a3cd-f6a32e536469.jpg|media/630d3549-c281-4e67-95f0-0e3bef5a7e79.jpg|media/d685b251-94c0-4c61-ad9c-024cc5d920f2.jpg|media/dc50c58d-b20a-4274-b4a6-2d7addf4896c.jpg
4186650284,"Oct 12, 2020, 6:48:04 PM",Mobility,Yoga,"Rolling: back
Stretching: back",893,0,104.0,1,false,,,activities/4479244968.fit.gz,,,893.0,893.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,83.56550598144531,,,35.0,,28.0,1.0,,,,,,2.0,,,,,0.0,4.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
4192070550,"Oct 14, 2020, 12:44:41 AM",Afternoon Run,Run,,2445,6.42,147.0,20,false,,Brooks Glycerin 17,activities/4485036344.fit.gz,,,2445.0,2395.0,6428.2001953125,3.700000047683716,2.6840083599090576,102.0,58.0,5.199999809265137,72.4000015258789,14.0,0.6875953078269958,,,105.0,91.1340103149414,,137.1570587158203,,,405.0,,19.0,20.0,,,,,,,,,,,,,0.0,,1.0,6690.0,,,,,,,,,,,,,,,,4607738.0,,,,,,,,,,,,0.0,,,,,,,,,,,,""
4192752413,"Oct 14, 2020, 2:46:37 AM",Evening Activity,Yoga,,3641,0,92.0,4,false,,,activities/4485801693.fit.gz,,,3641.0,3641.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,68.65421295166016,,,103.0,,28.0,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
4324432113,"Nov 11, 2020, 7:41:48 PM",Lunch Walk,Walk,,4252,6.72,153.0,16,false,,Brooks Glycerin 17,activities/4622677685.fit.gz,,,4252.0,4060.0,6719.0,2.5,1.654926061630249,94.0,92.0,14.0,97.0,17.600000381469727,0.04464950039982796,,,98.0,68.90897369384766,,122.43844604492188,,,478.0,,20.0,16.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,4607738.0,,,,,,,,,,,,829.0,,,,,,,,,,,,""
4372430345,"Nov 22, 2020, 3:25:58 AM",Evening Walk,Walk,,2893,2.88,127.0,5,false,,Brooks Glycerin 17,activities/4673375275.fit.gz,,,2893.0,2325.0,2885.60009765625,2.9000000953674316,1.241118311882019,70.0,58.0,27.200000762939453,73.4000015258789,44.0,0.37427225708961487,,,125.0,60.63626480102539,,98.57136535644531,,,217.0,,27.0,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,4607738.0,,,,,,,,,,,,64.5,,,,,,,,,,,,""
4398476692,"Nov 27, 2020, 5:40:36 PM",Morning Walk,Walk,,1172,1.57,120.0,2,false,,Brooks Glycerin 17,activities/4701132978.fit.gz,,,1172.0,1172.0,1578.5,5.199999809265137,1.3468430042266846,56.0,32.0,55.400001525878906,111.5999984741211,44.599998474121094,1.4824199676513672,,,66.0,55.881629943847656,,90.40176391601562,,,83.0,,30.0,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,4607738.0,,,,,,,,,,,,0.0,,,,,,,,,,,,""
4414018548,"Nov 30, 2020, 11:23:40 PM",Afternoon Walk,Walk,,2438,3.00,140.0,5,false,,Brooks Glycerin 17,activities/4717551468.fit.gz,,,2438.0,2169.0,3003.5,4.400000095367432,1.3847395181655884,49.0,60.0,23.600000381469727,77.0,21.799999237060547,-0.38621607422828674,,,119.0,59.6644401550293,,102.7879409790039,,,213.0,,25.0,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,4607738.0,,,,,,,,,,,,0.0,,,,,,,,,,,,""
4464953284,"Dec 13, 2020, 2:48:37 AM",On the first day of Runmas...,Run,...I gave myself the gift of running 1 km!,415,1.00,156.0,4,false,,Brooks Glycerin 17,activities/4771242578.fit.gz,,,415.0,410.0,1001.2000122070312,3.0999999046325684,2.441951274871826,34.0,33.0,40.20000076293945,69.5999984741211,20.600000381469727,-0.07990411669015884,,,91.0,86.49874114990234,,137.3522186279297,,,64.0,,21.0,4.0,,,,,,4.0,,,,,0.0,4.0,0.0,,1.0,1103.5999755859375,,,,,,,,,,,,,,,,4607738.0,,,,,,,,,,,,0.0,,,,,,,,,,,,""
4469802545,"Dec 13, 2020, 10:56:49 PM",Local Christmas Shop Walk 🎄🎁,Walk,"Long, leisurely walk to get most of my Christmas shopping done while supporting local businesses. Shoutout to all the staff and salespeople who were so kind and helpful and lovely today!",9135,5.53,144.0,13,false,,Brooks Glycerin 17,activities/4776347733.fit.gz,,,9135.0,4373.0,5530.10009765625,7.300000190734863,1.2646009922027588,99.0,101.0,2.200000047683716,50.400001525878906,25.0,-0.04339885339140892,,,125.0,60.86709213256836,,108.19029998779297,,,671.0,,25.0,13.0,,,,,,2.0,,,,,0.0,20.0,0.0,,1.0,,,,,,,,,,,,,,,,,4607738.0,,,,,,,,,,,,1325.199951171875,,,,,,,,,,,,""
4469909545,"Dec 14, 2020, 2:51:35 AM",On the second day of Runmas...,Run,"...I gave myself the gift of the hilliest 2 km I could find

Wait, what? Who's coming up with these presents??",1063,2.03,158.0,13,false,,New Balance 1080 v10,activities/4776461673.fit.gz,,,1063.0,1035.0,2033.800048828125,3.0999999046325684,1.9650241136550903,97.0,89.0,12.600000381469727,65.80000305175781,39.5,0.4228537678718567,,,104.0,86.75733947753906,,141.08624267578125,,,172.0,,24.0,13.0,,,,,,6.0,,,,,0.0,27.0,0.0,,1.0,2427.60009765625,,,,,,,,,,,,,,,,6446692.0,,,,,,,,,,,,0.0,,,,,,,,,,,,""
4469947788,"Dec 14, 2020, 3:36:04 AM",Mobility,Yoga,"Rolling: feet, calves, hamstrings, quads
Stretching: calves, hamstrings",1019,0,95.0,1,false,,,activities/4776503577.fit.gz,,,1019.0,1019.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,77.68302154541016,,,27.0,,30.0,1.0,,,,,,3.0,,,,,0.0,8.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
4472972663,"Dec 14, 2020, 9:59:53 PM",On the third day of Runmas...,Walk,"...I gave myself the gift of walking 3 km

(Because I had a facial and the girl told me not to wash my face today so the products could penetrate, and there's no way I'd be able to get away with not washing my face if I ran)",2085,3.00,154.0,6,false,,On Cloud X,activities/4779693654.fit.gz,,,2085.0,2070.0,2999.300048828125,3.299999952316284,1.448937177658081,72.0,66.0,47.0,92.19999694824219,28.0,0.1600373387336731,,,66.0,59.22460174560547,,111.20281982421875,,,204.0,,22.0,6.0,,,,,,2.0,,,,,0.0,9.0,0.0,,1.0,,,,,,,,,,,,,,,,,4607727.0,,,,,,,,,,,,0.0,,,,,,,,,,,,""
4498777070,"Dec 21, 2020, 3:19:57 AM",Evening Walk,Walk,,3884,4.27,124.0,7,false,,Brooks Glycerin 17,activities/4806924510.fit.gz,,,3884.0,3423.0,4278.10009765625,2.299999952316284,1.2498100996017456,63.0,62.0,56.0,110.5999984741211,44.400001525878906,0.028049835935235023,,,74.0,57.30107116699219,,89.91686248779297,,,276.0,,24.0,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,4607738.0,,,,,,,,,,,,0.0,,,,,,,,,,,,""
4514458693,"Dec 24, 2020, 4:03:54 AM",Evening Walk,Walk,,3307,5.01,131.0,8,false,,Brooks Glycerin 17,activities/4823512065.fit.gz,,,3307.0,3215.0,5011.7001953125,2.4000000953674316,1.5588490962982178,79.0,71.0,31.0,75.4000015258789,17.100000381469727,0.15563581883907318,,,122.0,68.25555419921875,,100.4896469116211,,,308.0,,19.0,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,4607738.0,,,,,,,,,,,,0.0,,,,,,,,,,,,""
4563283887,"Jan 3, 2021, 10:14:15 PM",Garmin Coach Benchmark Run,Run,"Holy cardio, Batman!

I guess that's what happens when you don't run for four months, but man was this benchmark run tough. I picked a pace that I thought I could easily maintain for the 5 minutes and I was very, very wrong.",540,1.60,173.0,18,false,,New Balance Zante Pursuit,activities/4875229556.fit.gz,,,540.0,540.0,1604.800048828125,3.9000000953674316,2.9718518257141113,3.0,4.0,3.4000000953674316,6.0,10.800000190734863,0.03738783672451973,,,99.0,91.56505584716797,,160.74534606933594,,,107.0,,22.0,18.0,,,,,,8.0,,,,,0.0,23.0,0.0,,1.0,1614.0999755859375,,,,,,,,,,,,,,,,5008669.0,,,,,,,,,,,,0.0,,,,,,,,,,,,""
4563519503,"Jan 3, 2021, 11:20:22 PM",Mobility,Yoga,"Rolling: feet, calves, hamstrings, quads
Stretching: calves & hamstrings",1003,0,123.0,2,false,,,activities/4875477817.fit.gz,,,1003.0,1003.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,99.07178497314453,,,57.0,,26.0,2.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
4568546924,"Jan 4, 2021, 11:33:26 PM",Easy 35 mins,Run,"First run of the training program felt better than yesterday's benchmark run, but my god is all my speed gone!",2100,3.97,151.0,24,false,,New Balance 1080 v10,activities/4880763000.fit.gz,,,2100.0,2072.0,3976.60009765625,2.9000000953674316,1.9192085266113281,58.0,45.0,47.599998474121094,102.0,14.699999809265137,0.30679476261138916,,,90.0,86.84871673583984,,140.51980590820312,,,287.0,,21.0,24.0,,,,,,4.0,,,,,0.0,23.0,0.0,,1.0,4110.2998046875,,,,,,,,,,,,,,,,6446692.0,,,,,,,,,,,,0.0,,,,,,,,,,,,""
4568658993,"Jan 5, 2021, 12:28:36 AM",Mobility,Yoga,"Rolling: IT bands, glutes, back
Stretching: hamstrings, quads, groin",861,0,104.0,1,false,,,activities/4880879411.fit.gz,,,861.0,861.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,89.88153076171875,,,36.0,,29.0,1.0,,,,,,3.0,,,,,0.0,7.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
4584734921,"Jan 8, 2021, 12:24:48 AM",Easy 30 mins,Run,First run that didn't feel completely awful. Starting to remember that I actually LIKE doing this!,1800,3.47,152.0,14,false,,Saucony Ride Iso 2,activities/4897718440.fit.gz,,,1800.0,1763.0,3478.5,3.0999999046325684,1.9730572700500488,78.0,63.0,45.599998474121094,107.80000305175781,18.700000762939453,0.46571797132492065,,,94.0,87.36212921142578,,135.96812438964844,,,251.0,,22.0,14.0,,,,,,3.0,,,,,0.0,14.0,0.0,,1.0,3689.10009765625,,,,,,,,,,,,,,,,4780980.0,,,,,,,,,,,,0.0,,,,,,,,,,,,""
4584829614,"Jan 8, 2021, 1:15:24 AM",Mobility,Yoga,"Rolling: back, feet, calves, hamstrings
Stretching: glutes, back, calves",884,0,96.0,1,false,,,activities/4897815252.fit.gz,,,884.0,884.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,75.86312103271484,,,23.0,,29.0,1.0,,,,,,2.0,,,,,0.0,4.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
4601379629,"Jan 10, 2021, 10:33:43 PM",Easy 35 mins,Run,Hills absolutely destroying my pace today haha,2100,3.27,149.0,17,false,,Brooks Glycerin 17,activities/4915159825.fit.gz,,,2100.0,2080.0,3273.0,2.5999999046325684,1.573557734489441,94.0,104.0,22.399999618530273,102.4000015258789,25.5,-0.29941949248313904,,,96.0,87.12620544433594,,137.16136169433594,,,276.0,,21.0,17.0,,,,,,3.0,,,,,0.0,17.0,0.0,,1.0,3568.89990234375,,,,,,,,,,,,,,,,4607738.0,,,,,,,,,,,,0.0,,,,,,,,,,,,""
4601441223,"Jan 10, 2021, 11:19:04 PM",Mobility,Yoga,"Rolling: feet
Stretching: feet & ankles",803,0,116.0,2,false,,,activities/4915225097.fit.gz,,,803.0,803.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,102.04234313964844,,,53.0,,22.0,2.0,,,,,,3.0,,,,,0.0,6.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
4605029111,"Jan 11, 2021, 6:32:17 PM",Stride Repeats: 20s x 8,Run,"Having my Garmin yell at me for my cadence being too high was a new one.

These strides felt pretty easy, but that's probably because I spent so much time/energy trying to figure out how to lower my cadence that I wasn't paying attention to keeping my speed up.",1744,3.67,167.0,26,false,,On Cloud X,activities/4919012094.fit.gz,,,1744.0,1744.0,3669.10009765625,4.199999809265137,2.103841781616211,33.0,20.0,6.0,24.0,12.600000381469727,0.2834482491016388,,,113.0,86.43074798583984,,144.0557098388672,,,227.0,,20.0,26.0,,,,,,5.0,,,,,0.0,31.0,0.0,,1.0,3744.39990234375,,,,,,,,,,,,,,,,4607727.0,,,,,,,,,,,,305.6000061035156,,,,,,,,,,,,""
4605227325,"Jan 11, 2021, 7:25:27 PM",Mobility,Yoga,"Rolling: quads, IT bands, glutes
Stretching: calves & hamstrings",819,0,119.0,2,false,,,activities/4919216636.fit.gz,,,819.0,819.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,103.10989379882812,,,53.0,,28.0,2.0,,,,,,1.0,,,,,0.0,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
4615553783,"Jan 13, 2021, 6:09:54 PM",Easy 40 mins,Run,Longest and fastest run of 2021 so far! We're making progress!,2402,5.01,151.0,21,false,,New Balance 1080 v10,activities/4929990124.fit.gz,,,2402.0,2396.0,5017.7998046875,3.799999952316284,2.094240427017212,63.0,88.0,20.200000762939453,102.4000015258789,13.899999618530273,-0.5380844473838806,,,90.0,87.06111145019531,,136.350341796875,,,329.0,,23.0,21.0,,,,,,3.0,,,,,0.0,19.0,0.0,,1.0,5100.2998046875,,,,,,,,,,,,,,,,6446692.0,,,,,,,,,,,,0.0,,,,,,,,,,,,""
4615862264,"Jan 13, 2021, 7:29:42 PM",Mobility,Yoga,"Rolling: feet
Stretching: ankles & calves",929,0,126.0,2,false,,,activities/4930308846.fit.gz,,,929.0,929.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,93.53605651855469,,,46.0,,28.0,2.0,,,,,,1.0,,,,,0.0,2.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
4633080472,"Jan 17, 2021, 3:32:15 AM",Stride Repeats: 20s x 8,Run,"Garmin only yelled at me to reduce my cadence once today, so we're going to take that as a success!

Overall this run felt surprisingly easy, which probably means I wasn't pushing hard enough, but I'm not sure how to go faster without increasing my cadence haha",1732,3.81,162.0,15,false,,New Balance Zante Pursuit,activities/4948271947.fit.gz,,,1732.0,1704.0,3818.60009765625,4.400000095367432,2.240962505340576,9.0,13.0,0.6000000238418579,6.400000095367432,5.5,-0.08380034565925598,,,108.0,88.59384155273438,,134.48382568359375,,,223.0,,19.0,15.0,,,,,,3.0,,,,,0.0,14.0,0.0,,1.0,3824.89990234375,,,,,,,,,,,,,,,,5008669.0,,,,,,,,,,,,0.0,,,,,,,,,,,,""
4633204067,"Jan 17, 2021, 4:50:47 AM",Mobility,Yoga,"Rolling: back, feet, calves
Stretching: groin, glutes, back, calves",3348,0,103.0,6,false,,,activities/4948405407.fit.gz,,,3348.0,3348.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,85.8390121459961,,,31.0,,31.0,6.0,,,,,,1.0,,,,,0.0,7.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
